order_id,customer_id,product_id,product_info,shipping_info,order_date,quantity,unit_price,discount_pct,amount,status,region,channel,payment_method,updated_at
ORD-000380,CUST-0231,PROD-0002,Electronics|Smartphones|Samsung Galaxy S24,Hermes|DEL436709263,2024-04-02,3,881.55,0,2644.65,Completed,North America,Web,PayPal,2024-04-04 13:00:00
ORD-000381,CUST-0099,PROD-0079,Books & Media|Fiction|Midnight in Milan,GLS|SHP230560149,2024-01-16,5,12.4,10,55.8,COMPLETED,North America,Web,Credit Card,2024-01-17 03:00:00
ORD-000382,CUST-0141,PROD-0007,Electronics|Laptops|Dell XPS 15,UPS|PKG387323147,2024-04-12,1,1492.7,10,1343.43,SHIPPED,Europe,Mobile App,Bank Transfer,2024-04-14 17:00:00
ORD-000383,CUST-0144,PROD-0085,Books & Media|Non-Fiction|Future Minds,DHL|PKG837722327,2024-02-22,5,23.55,10,105.98,SHIPPED,North America,Web,Bank Transfer,2024-02-24 07:00:00
ORD-000384,CUST-0197,PROD-0093,Books & Media|Comics|The Lost Continent,DPD|TRK752078737,2024-04-12,5,19.29,15,81.98,Completed,Europe,Web,Crypto,2024-04-13 08:00:00
ORD-000385,CUST-0093,PROD-0054,Home & Garden|Garden|Garden Hose Reel,Hermes|TRK223104450,2024-08-07,2,85.96,0,171.92,Shipped,Asia Pacific,Web,Credit Card,2024-08-08 16:00:00
ORD-000386,CUST-0291,PROD-0011,Electronics|Tablets|iPad Pro 12.9,DPD|PKG599694347,2024-04-29,5,984.59,0,4922.95,Shipped,Europe,Web,Crypto,2024-04-30 11:00:00
ORD-000387,CUST-0164,PROD-0065,Sports & Outdoors|Fitness|Jump Rope Speed,Hermes|DEL441217210,2024-04-10,1,26.82,5,25.48,Completed,Middle East & Africa,Mobile App,Credit Card,2024-04-10 15:00:00
ORD-000388,CUST-0010,PROD-0055,Home & Garden|Garden|Solar Lantern Set 4pk,TNT Express|TRK406056061,2024-10-21,1,64.83,0,64.83,completed,Asia Pacific,Mobile App,Credit Card,2024-10-23 20:00:00
ORD-000389,CUST-0049,PROD-0080,Books & Media|Fiction|Dragon's Keep,FedEx|TRK604544144,2024-06-03,3,17.21,0,51.63,pending,North America,Web,Bank Transfer,2024-06-03 06:00:00
ORD-000390,CUST-0053,PROD-0040,Clothing|Accessories|Wool Beanie,UPS|SHP763547759,2024-04-24,1,37.73,0,37.73,completed,Middle East & Africa,Partner API,Bank Transfer,2024-04-25 04:00:00
ORD-000391,CUST-0027,PROD-0008,Electronics|Laptops|Lenovo ThinkPad X1,GLS|TRK838993413,2024-01-23,1,1247.24,0,1247.24,Completed,North America,Partner API,Crypto,2024-01-25 00:00:00
ORD-000392,CUST-0065,PROD-0029,Clothing|Women's Apparel|Cashmere Turtleneck,Evri|DEL228743171,2024-03-16,5,162.87,5,773.63,Cancelled,Asia Pacific,Mobile App,Crypto,2024-03-17 06:00:00
ORD-000393,CUST-0048,PROD-0058,Home & Garden|Home Decor|Geometric Vase Set,DPD|DEL342483672,2024-05-31,1,53.06,20,42.45,Shipped,Asia Pacific,Partner API,Credit Card,2024-05-31 09:00:00
ORD-000394,CUST-0111,PROD-0015,Electronics|Headphones|Sony WH-1000XM5,TNT Express|TRK819942770,2024-07-16,2,347.97,0,695.94,Shipped,Asia Pacific,Mobile App,Crypto,2024-07-17 16:00:00
ORD-000395,CUST-0113,PROD-0073,Sports & Outdoors|Team Sports|Volleyball + Net Set,DHL|TRK239651408,2024-07-16,4,107.74,10,387.86,Shipped,Asia Pacific,Web,Credit Card,2024-07-17 11:00:00
ORD-000396,CUST-0057,PROD-0033,Clothing|Kids' Apparel|Denim Jacket,DHL|DEL215076545,2024-01-09,4,60.12,0,240.48,cancelled,Asia Pacific,Mobile App,PayPal,2024-01-10 09:00:00
ORD-000397,CUST-0078,PROD-0019,Electronics|Cameras|Canon EOS R6 II,DPD|DEL327704161,2024-09-14,4,2503.75,0,10015.0,Cancelled,North America,Web,Credit Card,2024-09-16 00:00:00
ORD-000398,CUST-0091,PROD-0075,Sports & Outdoors|Water Sports|Snorkel Set Premium,Royal Mail|PKG532387352,2024-05-21,5,81.04,10,364.68,In Progress,North America,Web,Credit Card,2024-05-21 14:00:00
ORD-000399,CUST-0034,PROD-0001,Electronics|Smartphones|iPhone 15 Pro,Evri|SHP356374256,2024-02-21,3,1120.29,10,3024.78,pending,Europe,Web,Credit Card,2024-02-22 10:00:00
ORD-000400,CUST-0148,PROD-0048,Home & Garden|Kitchen|Ninja Air Fryer XL,DPD|SHP857904261,2024-01-02,1,137.74,15,117.08,CANCELLED,Asia Pacific,Partner API,Credit Card,2024-01-02 21:00:00
ORD-000401,CUST-0073,PROD-0024,Clothing|Men's Apparel|Oxford Button Shirt,DHL|SHP588784803,2024-08-30,4,56.65,0,226.6,shipped,Latin America,Web,Credit Card,2024-08-31 21:00:00
ORD-000402,CUST-0024,PROD-0081,Books & Media|Fiction|Shadow Protocol,TNT Express|DEL217452325,2024-10-17,3,16.21,10,43.77,Returned,North America,Web,Credit Card,2024-10-17 12:00:00
ORD-000403,CUST-0132,PROD-0036,Clothing|Kids' Apparel|Waterproof Raincoat,USPS|SHP685957100,2024-09-06,3,72.56,0,217.68,Pending,North America,Web,Crypto,2024-09-08 13:00:00
ORD-000404,CUST-0073,PROD-0019,Electronics|Cameras|Canon EOS R6 II,DHL|DEL336497651,2024-09-11,1,2345.68,15,1993.83,In Progress,Europe,Partner API,Credit Card,2024-09-12 00:00:00
ORD-000405,CUST-0090,PROD-0091,Books & Media|Comics|Galactic Wanderers Vol.1,Royal Mail|DEL665761958,2024-06-27,3,24.35,5,69.4,shipped,North America,Web,Crypto,2024-06-29 18:00:00
ORD-000406,CUST-0057,PROD-0064,Sports & Outdoors|Fitness|Pull-up Bar Doorframe,USPS|SHP409676308,2024-09-12,2,48.6,0,97.2,returned,Middle East & Africa,Mobile App,Crypto,2024-09-12 20:00:00
ORD-000407,CUST-0021,PROD-0033,Clothing|Kids' Apparel|Denim Jacket,Royal Mail|TRK587326515,2024-05-24,5,59.13,5,280.87,SHIPPED,North America,Web,Credit Card,2024-05-24 06:00:00
ORD-000408,CUST-0139,PROD-0035,Clothing|Kids' Apparel|Jogger Set,GLS|PKG192345517,2024-04-10,4,50.0,0,200.0,SHIPPED,North America,Mobile App,PayPal,2024-04-11 07:00:00
ORD-000409,CUST-0155,PROD-0094,Books & Media|Comics|Neon Uprising Vol.3,Hermes|TRK380526766,2024-06-08,2,23.35,15,39.7,Dispatched,Asia Pacific,Web,Credit Card,2024-06-09 08:00:00
ORD-000410,CUST-0153,PROD-0020,Electronics|Cameras|Sony A7 IV,Royal Mail|SHP191910073,2024-11-17,4,2526.49,5,9600.66,In Progress,North America,Mobile App,Bank Transfer,2024-11-18 16:00:00
ORD-000411,CUST-0216,PROD-0055,Home & Garden|Garden|Solar Lantern Set 4pk,DPD|DEL600956992,2024-08-24,1,64.84,0,64.84,PENDING,North America,Web,Crypto,2024-08-25 14:00:00
ORD-000412,CUST-0202,PROD-0071,Sports & Outdoors|Team Sports|Basketball Size 7,Evri|SHP157483870,2024-07-25,1,58.47,20,46.78,returned,Europe,Web,Credit Card,2024-07-25 07:00:00
ORD-000413,CUST-0149,PROD-0025,Clothing|Men's Apparel|Merino Wool Sweater,Evri|TRK982551497,2024-09-03,3,140.28,0,420.84,Returned,Asia Pacific,Web,Credit Card,2024-09-05 18:00:00
ORD-000414,CUST-0160,PROD-0016,Electronics|Headphones|Apple AirPods Pro 2,TNT Express|PKG423080544,2024-01-04,4,256.39,0,1025.56,completed,North America,Web,Crypto,2024-01-04 15:00:00
ORD-000415,CUST-0259,PROD-0048,Home & Garden|Kitchen|Ninja Air Fryer XL,UPS|DEL126474585,2024-07-19,1,164.24,0,164.24,pending,Europe,Web,Credit Card,2024-07-21 21:00:00
ORD-000416,CUST-0012,PROD-0041,Clothing|Accessories|Leather Wallet,UPS|DEL257030842,2024-03-13,2,59.86,15,101.76,Shipped,Europe,Web,PayPal,2024-03-13 12:00:00
ORD-000417,CUST-0055,PROD-0093,Books & Media|Comics|The Lost Continent,Royal Mail|DEL514271914,2024-08-01,4,18.31,0,73.24,Cancelled,North America,Mobile App,Credit Card,2024-08-02 14:00:00
ORD-000418,CUST-0240,PROD-0022,Electronics|Cameras|Fujifilm X-T5,FedEx|SHP249576019,2024-08-22,3,1498.84,0,4496.52,Pending,Europe,Mobile App,Credit Card,2024-08-23 20:00:00
ORD-000419,CUST-0289,PROD-0091,Books & Media|Comics|Galactic Wanderers Vol.1,DHL|PKG477814318,2024-08-23,2,23.67,20,37.87,SHIPPED,Latin America,Web,Bank Transfer,2024-08-25 00:00:00
ORD-000420,CUST-0298,PROD-0085,Books & Media|Non-Fiction|Future Minds,DHL|SHP732275127,2024-10-26,5,23.74,0,118.7,Completed,North America,Partner API,Credit Card,2024-10-27 05:00:00
ORD-000421,CUST-0119,PROD-0004,Electronics|Smartphones|OnePlus 12,USPS|SHP915946380,2024-05-01,1,711.27,0,711.27,pending,Asia Pacific,Mobile App,Credit Card,2024-05-01 07:00:00
ORD-000422,CUST-0192,PROD-0042,Home & Garden|Furniture|Ergonomic Office Chair,UPS|DEL919642916,2024-11-19,1,494.64,0,494.64,completed,Asia Pacific,Mobile App,Credit Card,2024-11-21 23:00:00
ORD-000423,CUST-0104,PROD-0014,Electronics|Tablets|Amazon Fire Max 11,USPS|SHP342125070,2024-08-10,5,245.96,0,1229.8,Completed,Europe,Partner API,Credit Card,2024-08-11 02:00:00
ORD-000424,CUST-0280,PROD-0006,Electronics|Laptops|MacBook Pro 14,DPD|DEL710202137,2024-06-23,2,2086.49,15,3547.03,Canceled,North America,Web,Crypto,2024-06-25 12:00:00
ORD-000425,CUST-0193,PROD-0053,Home & Garden|Garden|Compost Bin 60L,UPS|DEL559037242,2024-10-18,1,62.83,10,56.55,SHIPPED,North America,Mobile App,Credit Card,2024-10-18 06:00:00
ORD-000426,CUST-0129,PROD-0052,Home & Garden|Garden|Raised Garden Bed 120cm,TNT Express|SHP989217681,2024-07-02,1,140.53,0,140.53,shipped,North America,Mobile App,Credit Card,2024-07-04 18:00:00
ORD-000427,CUST-0057,PROD-0090,Books & Media|Educational|ML in Production,Evri|TRK686200347,2024-08-29,3,61.17,0,183.51,Pending,Europe,Web,PayPal,2024-08-29 07:00:00
ORD-000428,CUST-0038,PROD-0021,Electronics|Cameras|Nikon Z6 III,FedEx|PKG629950772,2024-11-08,1,1925.04,0,1925.04,PENDING,Europe,Mobile App,Credit Card,2024-11-10 22:00:00
ORD-000429,CUST-0255,PROD-0049,Home & Garden|Kitchen|French Press Set,FedEx|TRK138225296,2024-04-25,3,48.19,0,144.57,Shipped,North America,Web,Credit Card,2024-04-26 01:00:00
ORD-000430,CUST-0199,PROD-0056,Home & Garden|Home Decor|Scented Candle Set,GLS|DEL155985344,2024-03-05,4,47.17,10,169.81,COMPLETED,North America,Web,Crypto,2024-03-06 23:00:00
ORD-000431,CUST-0048,PROD-0036,Clothing|Kids' Apparel|Waterproof Raincoat,FedEx|PKG349143998,2024-01-06,2,73.44,20,117.5,Completed,Middle East & Africa,Web,Credit Card,2024-01-06 07:00:00
ORD-000432,CUST-0161,PROD-0009,Electronics|Laptops|HP Spectre x360,DHL|SHP146943379,2024-11-04,2,1454.28,0,2908.56,pending,Europe,Web,Credit Card,2024-11-04 09:00:00
ORD-000433,CUST-0155,PROD-0031,Clothing|Women's Apparel|Linen Blazer,DPD|PKG576249422,2024-10-09,3,151.31,0,453.93,shipped,North America,Mobile App,Crypto,2024-10-09 13:00:00
ORD-000434,CUST-0071,PROD-0018,Electronics|Headphones|Sennheiser Momentum 4,Royal Mail|TRK318565444,2024-04-28,3,316.36,0,949.08,completed,Europe,Web,Credit Card,2024-04-29 06:00:00
ORD-000435,CUST-0018,PROD-0074,Sports & Outdoors|Water Sports|Surfboard Shortboard 6ft,FedEx|DEL997997354,2024-05-22,5,533.74,20,2134.96,Completed,North America,Mobile App,Bank Transfer,2024-05-24 15:00:00
ORD-000436,CUST-0106,PROD-0018,Electronics|Headphones|Sennheiser Momentum 4,USPS|TRK340999692,2024-04-04,4,301.33,15,1024.52,SHIPPED,North America,Web,Credit Card,2024-04-05 19:00:00
ORD-000437,CUST-0223,PROD-0088,Books & Media|Educational|SQL Mastery Handbook,FedEx|SHP879307086,2024-01-30,1,44.56,15,37.88,shipped,Latin America,Mobile App,Bank Transfer,2024-02-01 06:00:00
ORD-000438,CUST-0122,PROD-0053,Home & Garden|Garden|Compost Bin 60L,Hermes|DEL900618265,2024-01-08,3,73.96,0,221.88,Completed,Middle East & Africa,Mobile App,PayPal,2024-01-09 19:00:00
ORD-000439,CUST-0129,PROD-0046,Home & Garden|Furniture|Standing Desk 140cm,Royal Mail|SHP388565269,2024-11-07,1,499.5,10,449.55,Dispatched,Asia Pacific,Web,Bank Transfer,2024-11-09 11:00:00
ORD-000440,CUST-0285,PROD-0004,Electronics|Smartphones|OnePlus 12,FedEx|SHP615619319,2024-07-28,1,661.39,0,661.39,shipped,Latin America,Mobile App,PayPal,2024-07-28 08:00:00
ORD-000441,CUST-0117,PROD-0035,Clothing|Kids' Apparel|Jogger Set,Royal Mail|DEL236604097,2024-03-30,2,53.37,15,90.73,Completed,North America,Partner API,Credit Card,2024-03-30 23:00:00
ORD-000442,CUST-0133,PROD-0076,Sports & Outdoors|Water Sports|Kayak Paddle Fibreglass,FedEx|PKG165297317,2024-01-09,3,120.16,0,360.48,Shipped,North America,Web,Crypto,2024-01-11 08:00:00
ORD-000443,CUST-0191,PROD-0002,Electronics|Smartphones|Samsung Galaxy S24,TNT Express|SHP712425712,2024-07-31,1,1033.02,0,1033.02,COMPLETED,North America,Mobile App,PayPal,2024-08-01 18:00:00
ORD-000444,CUST-0189,PROD-0090,Books & Media|Educational|ML in Production,Royal Mail|TRK272134580,2024-05-28,2,64.83,0,129.66,completed,Europe,Web,Crypto,2024-05-30 17:00:00
ORD-000445,CUST-0077,PROD-0071,Sports & Outdoors|Team Sports|Basketball Size 7,Hermes|TRK805512080,2024-11-28,1,65.45,0,65.45,Returned,Middle East & Africa,Partner API,Crypto,2024-11-30 05:00:00
ORD-000446,CUST-0269,PROD-0046,Home & Garden|Furniture|Standing Desk 140cm,FedEx|DEL807808200,2024-08-13,3,518.59,20,1244.62,SHIPPED,Latin America,Web,Credit Card,2024-08-14 22:00:00
ORD-000447,CUST-0210,PROD-0011,Electronics|Tablets|iPad Pro 12.9,TNT Express|DEL886836215,2024-02-10,3,1114.95,0,3344.85,Pending,Asia Pacific,Mobile App,Credit Card,2024-02-12 09:00:00
ORD-000448,CUST-0209,PROD-0067,Sports & Outdoors|Outdoor|Tent 2-Person Ultralight,GLS|PKG933704981,2024-10-26,2,255.31,20,408.5,shipped,North America,Web,Credit Card,2024-10-28 04:00:00
ORD-000449,CUST-0233,PROD-0032,Clothing|Women's Apparel|Wrap Midi Dress,USPS|PKG293183018,2024-03-26,1,112.75,20,90.2,cancelled,Asia Pacific,Web,Credit Card,2024-03-28 07:00:00
ORD-000450,CUST-0182,PROD-0006,Electronics|Laptops|MacBook Pro 14,DHL|DEL553504191,2024-07-24,5,1874.95,0,9374.75,completed,North America,Web,Crypto,2024-07-24 13:00:00
ORD-000451,CUST-0231,PROD-0078,Books & Media|Fiction|The Last Algorithm,DPD|DEL539025895,2024-05-28,4,16.77,15,57.02,Complete,Asia Pacific,Mobile App,Crypto,2024-05-28 10:00:00
ORD-000452,CUST-0233,PROD-0005,Electronics|Smartphones|Sony Xperia 1 VI,Evri|SHP823602225,2024-06-13,4,1198.21,15,4073.91,shipped,Latin America,Web,Credit Card,2024-06-14 14:00:00
ORD-000453,CUST-0166,PROD-0046,Home & Garden|Furniture|Standing Desk 140cm,GLS|DEL406292586,2024-06-12,2,608.75,0,1217.5,Shipped,Europe,Web,Crypto,2024-06-13 16:00:00
ORD-000454,CUST-0250,PROD-0012,Electronics|Tablets|Samsung Galaxy Tab S9,UPS|SHP394042584,2024-04-24,2,758.44,0,1516.88,completed,Latin America,Partner API,PayPal,2024-04-24 18:00:00
ORD-000455,CUST-0276,PROD-0020,Electronics|Cameras|Sony A7 IV,FedEx|TRK679637778,2024-01-04,4,2698.42,0,10793.68,Pending,North America,Mobile App,Bank Transfer,2024-01-06 08:00:00
ORD-000456,CUST-0222,PROD-0058,Home & Garden|Home Decor|Geometric Vase Set,UPS|TRK577176303,2024-05-14,1,59.81,0,59.81,completed,Middle East & Africa,Web,Credit Card,2024-05-14 09:00:00
ORD-000457,CUST-0162,PROD-0035,Clothing|Kids' Apparel|Jogger Set,USPS|TRK858931242,2024-08-09,1,54.08,20,43.26,returned,North America,Mobile App,Credit Card,2024-08-09 01:00:00
ORD-000458,CUST-0241,PROD-0022,Electronics|Cameras|Fujifilm X-T5,TNT Express|PKG384848723,2024-09-05,2,1794.24,0,3588.48,completed,North America,Web,Crypto,2024-09-06 03:00:00
ORD-000459,CUST-0092,PROD-0004,Electronics|Smartphones|OnePlus 12,GLS|PKG862346505,2024-08-02,3,666.66,15,1699.98,Shipped,Europe,Mobile App,Crypto,2024-08-02 23:00:00
ORD-000460,CUST-0201,PROD-0085,Books & Media|Non-Fiction|Future Minds,USPS|DEL955499692,2024-07-01,5,21.9,0,109.5,Shipped,North America,Web,Bank Transfer,2024-07-03 09:00:00
ORD-000461,CUST-0059,PROD-0037,Clothing|Accessories|Leather Belt,DHL|DEL442422662,2024-07-22,2,58.61,5,111.36,CANCELLED,Europe,Partner API,Credit Card,2024-07-22 03:00:00
ORD-000462,CUST-0163,PROD-0031,Clothing|Women's Apparel|Linen Blazer,FedEx|SHP380896497,2024-07-19,4,136.5,0,546.0,Completed,North America,Partner API,Credit Card,2024-07-20 19:00:00
ORD-000463,CUST-0294,PROD-0044,Home & Garden|Furniture|3-Seat Velvet Sofa,USPS|DEL337629854,2024-10-01,2,1386.15,0,2772.3,dispatched,North America,Mobile App,Credit Card,2024-10-01 02:00:00
ORD-000464,CUST-0026,PROD-0080,Books & Media|Fiction|Dragon's Keep,DPD|TRK803227434,2024-04-17,3,18.15,0,54.45,pending,Latin America,Web,PayPal,2024-04-17 20:00:00
ORD-000465,CUST-0019,PROD-0090,Books & Media|Educational|ML in Production,TNT Express|PKG114646795,2024-09-26,1,59.02,20,47.22,CANCELLED,North America,Web,PayPal,2024-09-26 03:00:00
ORD-000466,CUST-0194,PROD-0006,Electronics|Laptops|MacBook Pro 14,Royal Mail|TRK972947639,2024-07-24,2,2151.71,0,4303.42,Completed,North America,Mobile App,Bank Transfer,2024-07-24 02:00:00
ORD-000467,CUST-0160,PROD-0020,Electronics|Cameras|Sony A7 IV,UPS|DEL308610937,2024-08-05,5,2645.03,0,13225.15,shipped,Europe,Web,PayPal,2024-08-07 12:00:00
ORD-000468,CUST-0143,PROD-0037,Clothing|Accessories|Leather Belt,TNT Express|DEL702365149,2024-05-25,5,55.09,5,261.68,Completed,Middle East & Africa,Partner API,Bank Transfer,2024-05-26 23:00:00
ORD-000469,CUST-0119,PROD-0064,Sports & Outdoors|Fitness|Pull-up Bar Doorframe,TNT Express|TRK526649827,2024-07-08,4,49.74,15,169.12,SHIPPED,North America,Partner API,Credit Card,2024-07-08 12:00:00
ORD-000470,CUST-0073,PROD-0050,Home & Garden|Kitchen|Ceramic Knife Set,Evri|PKG190074889,2024-11-11,4,89.5,20,286.4,Shipped,North America,Mobile App,PayPal,2024-11-13 04:00:00
ORD-000471,CUST-0290,PROD-0034,Clothing|Kids' Apparel|Graphic T-Shirt Pack,FedEx|SHP839805543,2024-07-27,1,33.05,0,33.05,CANCELLED,Europe,Web,Credit Card,2024-07-28 17:00:00
ORD-000472,CUST-0218,PROD-0060,Home & Garden|Home Decor|Photo Frame Set 5pk,GLS|TRK212790003,2024-02-09,4,44.62,0,178.48,COMPLETED,Europe,Web,Credit Card,2024-02-10 01:00:00
ORD-000473,CUST-0269,PROD-0023,Clothing|Men's Apparel|Classic Chino Pants,Hermes|DEL283311445,2024-03-12,5,77.45,0,387.25,SHIPPED,North America,Web,PayPal,2024-03-14 18:00:00
ORD-000474,CUST-0105,PROD-0034,Clothing|Kids' Apparel|Graphic T-Shirt Pack,DHL|SHP661836740,2024-07-09,5,35.88,5,170.43,cancelled,North America,Web,Credit Card,2024-07-09 21:00:00
ORD-000475,CUST-0077,PROD-0056,Home & Garden|Home Decor|Scented Candle Set,DPD|DEL292442217,2024-02-04,1,42.97,0,42.97,Shipped,Asia Pacific,Mobile App,Bank Transfer,2024-02-05 18:00:00
ORD-000476,CUST-0180,PROD-0022,Electronics|Cameras|Fujifilm X-T5,Evri|PKG171695888,2024-10-13,2,1635.78,0,3271.56,Shipped,North America,Mobile App,Crypto,2024-10-14 15:00:00
ORD-000477,CUST-0079,PROD-0039,Clothing|Accessories|Canvas Tote Bag,GLS|PKG183189355,2024-04-20,3,41.53,10,112.13,completed,North America,Mobile App,Crypto,2024-04-22 01:00:00
ORD-000478,CUST-0119,PROD-0036,Clothing|Kids' Apparel|Waterproof Raincoat,TNT Express|PKG102867735,2024-02-16,5,68.64,0,343.2,cancelled,Latin America,Web,Credit Card,2024-02-16 06:00:00
ORD-000479,CUST-0257,PROD-0018,Electronics|Headphones|Sennheiser Momentum 4,USPS|SHP424869522,2024-05-03,5,291.34,20,1165.36,pending,Asia Pacific,Web,PayPal,2024-05-05 18:00:00
ORD-000480,CUST-0143,PROD-0027,Clothing|Men's Apparel|Waterproof Parka,TNT Express|PKG780505229,2024-03-14,4,201.89,5,767.18,Shipped,Asia Pacific,Mobile App,Bank Transfer,2024-03-15 20:00:00
ORD-000481,CUST-0287,PROD-0014,Electronics|Tablets|Amazon Fire Max 11,DPD|DEL329544484,2024-07-14,3,211.36,15,538.97,Completed,North America,Web,Crypto,2024-07-15 00:00:00
ORD-000482,CUST-0258,PROD-0013,Electronics|Tablets|Microsoft Surface Pro 9,UPS|SHP372473079,2024-11-06,3,887.16,0,2661.48,CANCELLED,Europe,Partner API,PayPal,2024-11-07 11:00:00
ORD-000483,CUST-0089,PROD-0045,Home & Garden|Furniture|Bookshelf Unit,Evri|DEL626456141,2024-11-27,5,321.06,0,1605.3,Pending,North America,Partner API,Credit Card,2024-11-27 22:00:00
ORD-000484,CUST-0228,PROD-0083,Books & Media|Non-Fiction|Data-Driven Leadership,Hermes|TRK160181074,2024-02-01,3,21.68,10,58.54,shipped,Middle East & Africa,Web,Crypto,2024-02-01 02:00:00
ORD-000485,CUST-0008,PROD-0034,Clothing|Kids' Apparel|Graphic T-Shirt Pack,Evri|SHP654416338,2024-07-25,4,37.84,15,128.66,Completed,North America,Mobile App,Credit Card,2024-07-26 10:00:00
ORD-000486,CUST-0259,PROD-0015,Electronics|Headphones|Sony WH-1000XM5,Royal Mail|PKG839503930,2024-03-29,1,333.18,10,299.86,Pending,North America,Mobile App,Crypto,2024-03-29 11:00:00
ORD-000487,CUST-0045,PROD-0056,Home & Garden|Home Decor|Scented Candle Set,UPS|TRK295958920,2024-06-11,5,46.37,0,231.85,Complete,Asia Pacific,Web,PayPal,2024-06-13 10:00:00
ORD-000488,CUST-0028,PROD-0008,Electronics|Laptops|Lenovo ThinkPad X1,TNT Express|PKG433382948,2024-05-26,2,1324.78,10,2384.6,Dispatched,Europe,Web,PayPal,2024-05-27 01:00:00
ORD-000489,CUST-0251,PROD-0013,Electronics|Tablets|Microsoft Surface Pro 9,USPS|SHP199226690,2024-10-23,3,962.76,15,2455.04,returned,Europe,Partner API,Credit Card,2024-10-23 04:00:00
ORD-000490,CUST-0223,PROD-0092,Books & Media|Comics|Steel City Chronicles,GLS|PKG853968049,2024-11-26,3,20.46,15,52.17,Returned,Europe,Partner API,PayPal,2024-11-26 11:00:00
ORD-000491,CUST-0017,PROD-0049,Home & Garden|Kitchen|French Press Set,TNT Express|DEL380081168,2024-09-21,2,48.71,5,92.55,Dispatched,Europe,Mobile App,Crypto,2024-09-21 04:00:00
ORD-000492,CUST-0244,PROD-0025,Clothing|Men's Apparel|Merino Wool Sweater,FedEx|PKG552483138,2024-06-21,1,119.31,0,119.31,SHIPPED,North America,Mobile App,Credit Card,2024-06-21 02:00:00
ORD-000493,CUST-0205,PROD-0041,Clothing|Accessories|Leather Wallet,Evri|DEL884856806,2024-05-04,3,68.48,10,184.9,Pending,Europe,Mobile App,PayPal,2024-05-04 05:00:00
ORD-000494,CUST-0138,PROD-0083,Books & Media|Non-Fiction|Data-Driven Leadership,Hermes|DEL931153961,2024-07-24,5,21.28,10,95.76,Complete,Latin America,Mobile App,Crypto,2024-07-25 01:00:00
ORD-000495,CUST-0159,PROD-0084,Books & Media|Non-Fiction|The Art of Deep Focus,DPD|TRK197064811,2024-06-26,4,18.53,5,70.41,Completed,Asia Pacific,Web,Credit Card,2024-06-27 14:00:00
ORD-000496,CUST-0126,PROD-0029,Clothing|Women's Apparel|Cashmere Turtleneck,TNT Express|DEL196815965,2024-10-11,3,131.3,0,393.9,Pending,North America,Mobile App,Bank Transfer,2024-10-12 03:00:00
ORD-000497,CUST-0066,PROD-0094,Books & Media|Comics|Neon Uprising Vol.3,TNT Express|TRK516154320,2024-03-09,4,24.51,0,98.04,In Progress,Europe,Mobile App,Credit Card,2024-03-10 20:00:00
ORD-000498,CUST-0121,PROD-0043,Home & Garden|Furniture|Solid Oak Desk,Evri|PKG924466143,2024-07-04,3,699.24,0,2097.72,pending,Latin America,Partner API,Credit Card,2024-07-04 17:00:00
